J01_2018.06.17 09_09_56_augColor_9rotatePi.jpg,bad,1827,1186,2429,1239
J01_2018.06.17 09_11_04.jpg,bad,1037,396,1239,510
J01_2018.06.17 09_11_04fliplr.jpg,bad,1321,396,1523,510
J01_2018.06.17 09_11_04.jpg,bad,1161,1340,1253,1424
J01_2018.06.17 09_11_04fliplr.jpg,bad,1307,1340,1399,1424
J01_2018.06.17 09_11_04.jpg,bad,1371,1356,1445,1450
J01_2018.06.17 09_11_04fliplr.jpg,bad,1115,1356,1189,1450
J01_2018.06.17 09_11_04flipud.jpg,bad,1037,1410,1239,1524
J01_2018.06.17 09_11_04flipud.jpg,bad,1161,496,1253,580
J01_2018.06.17 09_11_04flipud.jpg,bad,1371,470,1445,564
J01_2018.06.17 09_11_04rotatePi.jpg,bad,1321,1410,1523,1524
J01_2018.06.17 09_11_04rotatePi.jpg,bad,1306,496,1398,580
J01_2018.06.17 09_11_04rotatePi.jpg,bad,1114,470,1188,564
J01_2018.06.17 09_11_23.jpg,bad,1255,644,1349,1898
J01_2018.06.17 09_11_23fliplr.jpg,bad,1211,644,1305,1898
J01_2018.06.17 09_11_23flipud.jpg,bad,1255,22,1349,1276
J01_2018.06.17 09_11_23rotatePi.jpg,bad,1210,22,1305,1276
J01_2018.06.17 09_12_53.jpg,bad,1045,894,1249,1068
J01_2018.06.17 09_12_53fliplr.jpg,bad,1311,894,1515,1068
J01_2018.06.17 09_12_53flipud.jpg,bad,1045,852,1249,1026
J01_2018.06.17 09_12_53rotatePi.jpg,bad,1310,852,1515,1026
J01_2018.06.17 09_13_36.jpg,bad,1303,1074,1459,1174
J01_2018.06.17 09_13_36fliplr.jpg,bad,1101,1074,1257,1174
J01_2018.06.17 09_13_36.jpg,bad,1327,812,1469,904
J01_2018.06.17 09_13_36fliplr.jpg,bad,1091,812,1233,904
J01_2018.06.17 09_13_36.jpg,bad,1401,442,1691,598
J01_2018.06.17 09_13_36fliplr.jpg,bad,869,442,1159,598
J01_2018.06.17 09_13_36.jpg,bad,1387,134,1735,264
J01_2018.06.17 09_13_36fliplr.jpg,bad,825,134,1173,264
J01_2018.06.17 09_13_36flipud.jpg,bad,1303,746,1459,846
J01_2018.06.17 09_13_36flipud.jpg,bad,1327,1016,1469,1108
J01_2018.06.17 09_13_36flipud.jpg,bad,1401,1322,1691,1478
J01_2018.06.17 09_13_36flipud.jpg,bad,1387,1656,1735,1786
J01_2018.06.17 09_13_36rotatePi.jpg,bad,1100,746,1256,846
J01_2018.06.17 09_13_36rotatePi.jpg,bad,1091,1016,1233,1108
J01_2018.06.17 09_13_36rotatePi.jpg,bad,869,1322,1159,1478
J01_2018.06.17 09_13_36rotatePi.jpg,bad,825,1656,1173,1786
J01_2018.06.17 09_18_21.jpg,bad,1191,670,1289,772
J01_2018.06.17 09_18_21fliplr.jpg,bad,1271,670,1369,772
J01_2018.06.17 09_18_21flipud.jpg,bad,1191,1148,1289,1250
J01_2018.06.17 09_18_21rotatePi.jpg,bad,1271,1148,1369,1250
J01_2018.06.17 09_23_49.jpg,bad,383,932,463,1000
J01_2018.06.17 09_23_49fliplr.jpg,bad,2097,932,2177,1000
J01_2018.06.17 09_23_49flipud.jpg,bad,383,920,463,988
J01_2018.06.17 09_23_49rotatePi.jpg,bad,2097,920,2177,988
J01_2018.06.17 09_23_49_augColor_0.jpg,bad,383,932,463,1000
J01_2018.06.17 09_23_49_augColor_0fliplr.jpg,bad,2097,932,2177,1000
J01_2018.06.17 09_23_49_augColor_0flipud.jpg,bad,383,920,463,988
J01_2018.06.17 09_23_49_augColor_0rotatePi.jpg,bad,2097,920,2177,988
J01_2018.06.17 09_23_49_augColor_1.jpg,bad,383,932,463,1000
J01_2018.06.17 09_23_49_augColor_1fliplr.jpg,bad,2097,932,2177,1000
J01_2018.06.17 09_23_49_augColor_1flipud.jpg,bad,383,920,463,988
J01_2018.06.17 09_23_49_augColor_1rotatePi.jpg,bad,2097,920,2177,988
J01_2018.06.17 09_23_49_augColor_10.jpg,bad,383,932,463,1000
J01_2018.06.17 09_23_49_augColor_10fliplr.jpg,bad,2097,932,2177,1000
J01_2018.06.17 09_23_49_augColor_10flipud.jpg,bad,383,920,463,988
J01_2018.06.17 09_23_49_augColor_10rotatePi.jpg,bad,2097,920,2177,988
J01_2018.06.17 09_23_49_augColor_11.jpg,bad,383,932,463,1000
J01_2018.06.17 09_23_49_augColor_11fliplr.jpg,bad,2097,932,2177,1000
J01_2018.06.17 09_23_49_augColor_11flipud.jpg,bad,383,920,463,988
J01_2018.06.17 09_23_49_augColor_11rotatePi.jpg,bad,2097,920,2177,988
J01_2018.06.17 09_23_49_augColor_12.jpg,bad,383,932,463,1000
J01_2018.06.17 09_23_49_augColor_12fliplr.jpg,bad,2097,932,2177,1000
J01_2018.06.17 09_23_49_augColor_12flipud.jpg,bad,383,920,463,988
J01_2018.06.17 09_23_49_augColor_12rotatePi.jpg,bad,2097,920,2177,988
J01_2018.06.17 09_23_49_augColor_13.jpg,bad,383,932,463,1000
J01_2018.06.17 09_23_49_augColor_13fliplr.jpg,bad,2097,932,2177,1000
J01_2018.06.17 09_23_49_augColor_13flipud.jpg,bad,383,920,463,988
J01_2018.06.17 09_23_49_augColor_13rotatePi.jpg,bad,2097,920,2177,988
J01_2018.06.17 09_23_49_augColor_2.jpg,bad,383,932,463,1000
J01_2018.06.17 09_23_49_augColor_2fliplr.jpg,bad,2097,932,2177,1000
J01_2018.06.17 09_23_49_augColor_2flipud.jpg,bad,383,920,463,988
J01_2018.06.17 09_23_49_augColor_2rotatePi.jpg,bad,2097,920,2177,988
J01_2018.06.17 09_23_49_augColor_3.jpg,bad,383,932,463,1000
J01_2018.06.17 09_23_49_augColor_3fliplr.jpg,bad,2097,932,2177,1000
J01_2018.06.17 09_23_49_augColor_3flipud.jpg,bad,383,920,463,988
J01_2018.06.17 09_23_49_augColor_3rotatePi.jpg,bad,2097,920,2177,988
J01_2018.06.17 09_23_49_augColor_4.jpg,bad,383,932,463,1000
J01_2018.06.17 09_23_49_augColor_4fliplr.jpg,bad,2097,932,2177,1000
J01_2018.06.17 09_23_49_augColor_4flipud.jpg,bad,383,920,463,988
J01_2018.06.17 09_23_49_augColor_4rotatePi.jpg,bad,2097,920,2177,988
J01_2018.06.17 09_23_49_augColor_5.jpg,bad,383,932,463,1000
J01_2018.06.17 09_23_49_augColor_5fliplr.jpg,bad,2097,932,2177,1000
J01_2018.06.17 09_23_49_augColor_5flipud.jpg,bad,383,920,463,988
J01_2018.06.17 09_23_49_augColor_5rotatePi.jpg,bad,2097,920,2177,988
J01_2018.06.17 09_23_49_augColor_6.jpg,bad,383,932,463,1000
J01_2018.06.17 09_23_49_augColor_6fliplr.jpg,bad,2097,932,2177,1000
J01_2018.06.17 09_23_49_augColor_6flipud.jpg,bad,383,920,463,988
J01_2018.06.17 09_23_49_augColor_6rotatePi.jpg,bad,2097,920,2177,988
J01_2018.06.17 09_23_49_augColor_7.jpg,bad,383,932,463,1000
J01_2018.06.17 09_23_49_augColor_7fliplr.jpg,bad,2097,932,2177,1000
J01_2018.06.17 09_23_49_augColor_7flipud.jpg,bad,383,920,463,988
J01_2018.06.17 09_23_49_augColor_7rotatePi.jpg,bad,2097,920,2177,988
J01_2018.06.17 09_23_49_augColor_8.jpg,bad,383,932,463,1000
J01_2018.06.17 09_23_49_augColor_8fliplr.jpg,bad,2097,932,2177,1000
J01_2018.06.17 09_23_49_augColor_8flipud.jpg,bad,383,920,463,988
J01_2018.06.17 09_23_49_augColor_8rotatePi.jpg,bad,2097,920,2177,988
J01_2018.06.17 09_23_49_augColor_9.jpg,bad,383,932,463,1000
J01_2018.06.17 09_23_49_augColor_9fliplr.jpg,bad,2097,932,2177,1000
J01_2018.06.17 09_23_49_augColor_9flipud.jpg,bad,383,920,463,988
J01_2018.06.17 09_23_49_augColor_9rotatePi.jpg,bad,2097,920,2177,988
J01_2018.06.17 09_25_10.jpg,bad,1133,574,1231,730
J01_2018.06.17 09_25_10fliplr.jpg,bad,1329,574,1427,730
J01_2018.06.17 09_25_10flipud.jpg,bad,1133,1190,1231,1346
J01_2018.06.17 09_25_10rotatePi.jpg,bad,1329,1190,1427,1346
J01_2018.06.17 09_28_58.jpg,bad,1293,240,1385,342
J01_2018.06.17 09_28_58fliplr.jpg,bad,1175,240,1267,342
J01_2018.06.17 09_28_58.jpg,bad,71,866,439,1834
J01_2018.06.17 09_28_58fliplr.jpg,bad,2121,866,2489,1834
J01_2018.06.17 09_28_58flipud.jpg,bad,1293,1578,1385,1680
J01_2018.06.17 09_28_58flipud.jpg,bad,71,86,439,1054
J01_2018.06.17 09_28_58rotatePi.jpg,bad,1175,1578,1267,1680
J01_2018.06.17 09_28_58rotatePi.jpg,bad,2121,86,2489,1054
J01_2018.06.17 09_29_56.jpg,bad,1125,818,1205,1124
J01_2018.06.17 09_29_56fliplr.jpg,bad,1355,818,1435,1124
J01_2018.06.17 09_29_56flipud.jpg,bad,1125,796,1205,1102
J01_2018.06.17 09_29_56rotatePi.jpg,bad,1354,796,1435,1102
J01_2018.06.17 09_40_22.jpg,bad,1913,228,1981,1148
J01_2018.06.17 09_40_22fliplr.jpg,bad,579,228,647,1148
J01_2018.06.17 09_40_22flipud.jpg,bad,1913,772,1981,1692
J01_2018.06.17 09_40_22rotatePi.jpg,bad,578,772,647,1692
J01_2018.06.17 09_40_22_augColor_0.jpg,bad,1913,228,1981,1148
J01_2018.06.17 09_40_22_augColor_0fliplr.jpg,bad,579,228,647,1148
J01_2018.06.17 09_40_22_augColor_0flipud.jpg,bad,1913,772,1981,1692
J01_2018.06.17 09_40_22_augColor_0rotatePi.jpg,bad,578,772,647,1692
J01_2018.06.17 09_40_22_augColor_1.jpg,bad,1913,228,1981,1148
J01_2018.06.17 09_40_22_augColor_1fliplr.jpg,bad,579,228,647,1148
J01_2018.06.17 09_40_22_augColor_1flipud.jpg,bad,1913,772,1981,1692
J01_2018.06.17 09_40_22_augColor_1rotatePi.jpg,bad,578,772,647,1692
J01_2018.06.17 09_40_22_augColor_4.jpg,bad,1913,228,1981,1148
J01_2018.06.17 09_40_22_augColor_4fliplr.jpg,bad,579,228,647,1148
J01_2018.06.17 09_40_22_augColor_4flipud.jpg,bad,1913,772,1981,1692
J01_2018.06.17 09_40_22_augColor_4rotatePi.jpg,bad,578,772,647,1692
J01_2018.06.17 09_40_22_augColor_7.jpg,bad,1913,228,1981,1148
J01_2018.06.17 09_40_22_augColor_7fliplr.jpg,bad,579,228,647,1148
J01_2018.06.17 09_40_22_augColor_7flipud.jpg,bad,1913,772,1981,1692
J01_2018.06.17 09_40_22_augColor_7rotatePi.jpg,bad,578,772,647,1692
J01_2018.06.17 09_40_22_augColor_8.jpg,bad,1913,228,1981,1148
J01_2018.06.17 09_40_22_augColor_8fliplr.jpg,bad,579,228,647,1148
J01_2018.06.17 09_40_22_augColor_8flipud.jpg,bad,1913,772,1981,1692
J01_2018.06.17 09_40_22_augColor_8rotatePi.jpg,bad,578,772,647,1692
J01_2018.06.17 09_44_08.jpg,bad,25,710,2035,854
J01_2018.06.17 09_44_08fliplr.jpg,bad,525,710,2535,854
J01_2018.06.17 09_44_08flipud.jpg,bad,25,1066,2035,1210
J01_2018.06.17 09_44_08rotatePi.jpg,bad,525,1066,2535,1210
J01_2018.06.17 09_44_08_augColor_1.jpg,bad,25,710,2035,854
J01_2018.06.17 09_44_08_augColor_1fliplr.jpg,bad,525,710,2535,854
J01_2018.06.17 09_44_08_augColor_1flipud.jpg,bad,25,1066,2035,1210
J01_2018.06.17 09_44_08_augColor_1rotatePi.jpg,bad,525,1066,2535,1210
J01_2018.06.17 09_44_08_augColor_3.jpg,bad,25,710,2035,854
J01_2018.06.17 09_44_08_augColor_3fliplr.jpg,bad,525,710,2535,854
J01_2018.06.17 09_44_08_augColor_3flipud.jpg,bad,25,1066,2035,1210
J01_2018.06.17 09_44_08_augColor_3rotatePi.jpg,bad,525,1066,2535,1210
J01_2018.06.17 09_48_01.jpg,bad,1208,885,1849,963
J01_2018.06.17 09_48_01fliplr.jpg,bad,711,885,1352,963
J01_2018.06.17 09_48_01flipud.jpg,bad,1208,957,1849,1035
J01_2018.06.17 09_48_01rotatePi.jpg,bad,710,957,1352,1035
J01_2018.06.17 09_54_07.jpg,bad,1477,58,1881,652
J01_2018.06.17 09_54_07fliplr.jpg,bad,679,58,1083,652
J01_2018.06.17 09_54_07flipud.jpg,bad,1477,1268,1881,1862
J01_2018.06.17 09_54_07rotatePi.jpg,bad,679,1268,1083,1862
J01_2018.06.17 09_59_44.jpg,bad,1371,390,1489,542
J01_2018.06.17 09_59_44fliplr.jpg,bad,1071,390,1189,542
J01_2018.06.17 09_59_44flipud.jpg,bad,1371,1378,1489,1530
J01_2018.06.17 09_59_44rotatePi.jpg,bad,1071,1378,1189,1530
J01_2018.06.17 10_03_10.jpg,bad,1175,620,1415,726
J01_2018.06.17 10_03_10fliplr.jpg,bad,1145,620,1385,726
J01_2018.06.17 10_03_10.jpg,bad,1253,92,1403,168
J01_2018.06.17 10_03_10fliplr.jpg,bad,1157,92,1307,168
J01_2018.06.17 10_03_10flipud.jpg,bad,1175,1194,1415,1300
J01_2018.06.17 10_03_10flipud.jpg,bad,1253,1752,1403,1828
J01_2018.06.17 10_03_10rotatePi.jpg,bad,1145,1194,1385,1300
J01_2018.06.17 10_03_10rotatePi.jpg,bad,1157,1752,1307,1828
J01_2018.06.17 10_05_15.jpg,bad,1404,915,1490,1429
J01_2018.06.17 10_05_15fliplr.jpg,bad,1070,915,1156,1429
J01_2018.06.17 10_05_15flipud.jpg,bad,1404,491,1490,1005
J01_2018.06.17 10_05_15rotatePi.jpg,bad,1069,491,1156,1005
J01_2018.06.17 10_09_02.jpg,bad,827,666,1043,758
J01_2018.06.17 10_09_02fliplr.jpg,bad,1517,666,1733,758
J01_2018.06.17 10_09_02flipud.jpg,bad,827,1162,1043,1254
J01_2018.06.17 10_09_02rotatePi.jpg,bad,1517,1162,1733,1254
J01_2018.06.17 10_09_02_augColor_1.jpg,bad,827,666,1043,758
J01_2018.06.17 10_09_02_augColor_1fliplr.jpg,bad,1517,666,1733,758
J01_2018.06.17 10_09_02_augColor_1flipud.jpg,bad,827,1162,1043,1254
J01_2018.06.17 10_09_02_augColor_1rotatePi.jpg,bad,1517,1162,1733,1254
J01_2018.06.17 10_09_02_augColor_6.jpg,bad,827,666,1043,758
J01_2018.06.17 10_09_02_augColor_6fliplr.jpg,bad,1517,666,1733,758
J01_2018.06.17 10_09_02_augColor_6flipud.jpg,bad,827,1162,1043,1254
J01_2018.06.17 10_09_02_augColor_6rotatePi.jpg,bad,1517,1162,1733,1254
J01_2018.06.17 10_09_02_augColor_7.jpg,bad,827,666,1043,758
J01_2018.06.17 10_09_02_augColor_7fliplr.jpg,bad,1517,666,1733,758
J01_2018.06.17 10_09_02_augColor_7flipud.jpg,bad,827,1162,1043,1254
J01_2018.06.17 10_09_02_augColor_7rotatePi.jpg,bad,1517,1162,1733,1254
J01_2018.06.17 10_10_53.jpg,bad,29,370,2555,484
J01_2018.06.17 10_10_53fliplr.jpg,bad,5,370,2531,484
J01_2018.06.17 10_10_53flipud.jpg,bad,29,1436,2555,1550
J01_2018.06.17 10_10_53rotatePi.jpg,bad,5,1436,2531,1550
J01_2018.06.17 10_13_00.jpg,bad,1169,62,1257,1644
J01_2018.06.17 10_13_00fliplr.jpg,bad,1303,62,1391,1644
J01_2018.06.17 10_13_00flipud.jpg,bad,1169,276,1257,1858
J01_2018.06.17 10_13_00rotatePi.jpg,bad,1302,276,1391,1858
J01_2018.06.17 10_27_00.jpg,bad,366,443,826,1272
J01_2018.06.17 10_27_00fliplr.jpg,bad,1734,443,2194,1272
J01_2018.06.17 10_27_00flipud.jpg,bad,366,648,826,1477
J01_2018.06.17 10_27_00rotatePi.jpg,bad,1734,648,2194,1477
J01_2018.06.17 13_09_00.jpg,bad,1405,1016,1627,1086
J01_2018.06.17 13_09_00fliplr.jpg,bad,933,1016,1155,1086
J01_2018.06.17 13_09_00flipud.jpg,bad,1405,834,1627,904
J01_2018.06.17 13_09_00rotatePi.jpg,bad,932,834,1154,904
J01_2018.06.17 13_10_30.jpg,bad,1243,620,1819,716
J01_2018.06.17 13_10_30fliplr.jpg,bad,741,620,1317,716
J01_2018.06.17 13_10_30flipud.jpg,bad,1243,1204,1819,1300
J01_2018.06.17 13_10_30rotatePi.jpg,bad,741,1204,1317,1300
J01_2018.06.17 13_11_37.jpg,bad,603,902,2379,958
J01_2018.06.17 13_11_37fliplr.jpg,bad,181,902,1957,958
J01_2018.06.17 13_11_37flipud.jpg,bad,603,962,2379,1018
J01_2018.06.17 13_11_37rotatePi.jpg,bad,181,962,1957,1018
J01_2018.06.17 13_13_26.jpg,bad,801,616,2273,704
J01_2018.06.17 13_13_26fliplr.jpg,bad,287,616,1759,704
J01_2018.06.17 13_13_26flipud.jpg,bad,801,1216,2273,1304
J01_2018.06.17 13_13_26rotatePi.jpg,bad,287,1216,1759,1304
J01_2018.06.17 13_19_56.jpg,bad,867,578,969,686
J01_2018.06.17 13_19_56fliplr.jpg,bad,1591,578,1693,686
J01_2018.06.17 13_19_56flipud.jpg,bad,867,1234,969,1342
J01_2018.06.17 13_19_56rotatePi.jpg,bad,1591,1234,1693,1342
J01_2018.06.17 13_21_37.jpg,bad,1178,11,1224,484
J01_2018.06.17 13_21_37fliplr.jpg,bad,1336,11,1382,484
J01_2018.06.17 13_21_37.jpg,bad,1151,801,1191,859
J01_2018.06.17 13_21_37fliplr.jpg,bad,1369,801,1409,859
J01_2018.06.17 13_21_37.jpg,bad,1125,1158,1164,1643
J01_2018.06.17 13_21_37fliplr.jpg,bad,1396,1158,1435,1643
J01_2018.06.17 13_21_37flipud.jpg,bad,1178,1436,1224,1909
J01_2018.06.17 13_21_37flipud.jpg,bad,1151,1061,1191,1119
J01_2018.06.17 13_21_37flipud.jpg,bad,1125,277,1164,762
J01_2018.06.17 13_21_37rotatePi.jpg,bad,1336,1436,1382,1909
J01_2018.06.17 13_21_37rotatePi.jpg,bad,1369,1061,1409,1119
J01_2018.06.17 13_21_37rotatePi.jpg,bad,1395,277,1434,762
J01_2018.06.17 13_22_33.jpg,bad,467,704,607,816
J01_2018.06.17 13_22_33fliplr.jpg,bad,1953,704,2093,816
J01_2018.06.17 13_22_33.jpg,bad,437,990,553,1112
J01_2018.06.17 13_22_33fliplr.jpg,bad,2007,990,2123,1112
J01_2018.06.17 13_22_33flipud.jpg,bad,467,1104,607,1216
J01_2018.06.17 13_22_33flipud.jpg,bad,437,808,553,930
J01_2018.06.17 13_22_33rotatePi.jpg,bad,1953,1104,2093,1216
J01_2018.06.17 13_22_33rotatePi.jpg,bad,2007,808,2123,930
J01_2018.06.17 13_25_49.jpg,bad,1551,338,1649,1328
J01_2018.06.17 13_25_49fliplr.jpg,bad,911,338,1009,1328
J01_2018.06.17 13_25_49flipud.jpg,bad,1551,592,1649,1582
J01_2018.06.17 13_25_49rotatePi.jpg,bad,910,592,1009,1582
J01_2018.06.17 13_26_51.jpg,bad,1261,344,1329,1754
J01_2018.06.17 13_26_51fliplr.jpg,bad,1231,344,1299,1754
J01_2018.06.17 13_26_51flipud.jpg,bad,1261,166,1329,1576
J01_2018.06.17 13_26_51rotatePi.jpg,bad,1230,166,1299,1576
J01_2018.06.17 13_30_45.jpg,bad,633,568,2057,1110
J01_2018.06.17 13_30_45fliplr.jpg,bad,503,568,1927,1110
J01_2018.06.17 13_30_45.jpg,bad,2079,136,2349,406
J01_2018.06.17 13_30_45fliplr.jpg,bad,211,136,481,406
J01_2018.06.17 13_30_45flipud.jpg,bad,633,810,2057,1352
J01_2018.06.17 13_30_45flipud.jpg,bad,2079,1514,2349,1784
J01_2018.06.17 13_30_45rotatePi.jpg,bad,503,810,1927,1352
J01_2018.06.17 13_30_45rotatePi.jpg,bad,211,1514,481,1784
J01_2018.06.17 13_32_02.jpg,bad,1021,850,2001,978
J01_2018.06.17 13_32_02fliplr.jpg,bad,559,850,1539,978
J01_2018.06.17 13_32_02flipud.jpg,bad,1021,942,2001,1070
J01_2018.06.17 13_32_02rotatePi.jpg,bad,558,942,1539,1070
J01_2018.06.17 13_34_46.jpg,bad,2095,26,2181,1354
J01_2018.06.17 13_34_46fliplr.jpg,bad,379,26,465,1354
J01_2018.06.17 13_34_46flipud.jpg,bad,2095,566,2181,1894
J01_2018.06.17 13_34_46rotatePi.jpg,bad,379,566,465,1894
J01_2018.06.17 13_34_46_augColor_1.jpg,bad,2095,26,2181,1354
J01_2018.06.17 13_34_46_augColor_1fliplr.jpg,bad,379,26,465,1354
J01_2018.06.17 13_34_46_augColor_1flipud.jpg,bad,2095,566,2181,1894
J01_2018.06.17 13_34_46_augColor_1rotatePi.jpg,bad,379,566,465,1894
J01_2018.06.17 13_34_46_augColor_2.jpg,bad,2095,26,2181,1354
J01_2018.06.17 13_34_46_augColor_2fliplr.jpg,bad,379,26,465,1354
J01_2018.06.17 13_34_46_augColor_2flipud.jpg,bad,2095,566,2181,1894
J01_2018.06.17 13_34_46_augColor_2rotatePi.jpg,bad,379,566,465,1894
J01_2018.06.17 13_37_23.jpg,bad,805,204,2055,1204
J01_2018.06.17 13_37_23fliplr.jpg,bad,505,204,1755,1204
J01_2018.06.17 13_37_23flipud.jpg,bad,805,716,2055,1716
J01_2018.06.17 13_37_23rotatePi.jpg,bad,505,716,1755,1716
J01_2018.06.17 13_44_50.jpg,bad,775,644,955,1102
J01_2018.06.17 13_44_50fliplr.jpg,bad,1605,644,1785,1102
J01_2018.06.17 13_44_50.jpg,bad,1403,698,1961,896
J01_2018.06.17 13_44_50fliplr.jpg,bad,599,698,1157,896
J01_2018.06.17 13_44_50.jpg,bad,277,1266,369,1360
J01_2018.06.17 13_44_50fliplr.jpg,bad,2191,1266,2283,1360
J01_2018.06.17 13_44_50flipud.jpg,bad,775,818,955,1276
J01_2018.06.17 13_44_50flipud.jpg,bad,1403,1024,1961,1222
J01_2018.06.17 13_44_50flipud.jpg,bad,277,560,369,654
J01_2018.06.17 13_44_50rotatePi.jpg,bad,1605,818,1785,1276
J01_2018.06.17 13_44_50rotatePi.jpg,bad,599,1024,1157,1222
J01_2018.06.17 13_44_50rotatePi.jpg,bad,2191,560,2283,654
J01_2018.06.17 13_44_50_augColor_1.jpg,bad,775,644,955,1102
J01_2018.06.17 13_44_50_augColor_1fliplr.jpg,bad,1605,644,1785,1102
J01_2018.06.17 13_44_50_augColor_1.jpg,bad,1403,698,1961,896
J01_2018.06.17 13_44_50_augColor_1fliplr.jpg,bad,599,698,1157,896
J01_2018.06.17 13_44_50_augColor_1.jpg,bad,277,1266,369,1360
J01_2018.06.17 13_44_50_augColor_1fliplr.jpg,bad,2191,1266,2283,1360
J01_2018.06.17 13_44_50_augColor_1flipud.jpg,bad,775,818,955,1276
J01_2018.06.17 13_44_50_augColor_1flipud.jpg,bad,1403,1024,1961,1222
J01_2018.06.17 13_44_50_augColor_1flipud.jpg,bad,277,560,369,654
J01_2018.06.17 13_44_50_augColor_1rotatePi.jpg,bad,1605,818,1785,1276
J01_2018.06.17 13_44_50_augColor_1rotatePi.jpg,bad,599,1024,1157,1222
J01_2018.06.17 13_44_50_augColor_1rotatePi.jpg,bad,2191,560,2283,654
J01_2018.06.17 13_45_58.jpg,bad,887,282,1015,426
J01_2018.06.17 13_45_58fliplr.jpg,bad,1545,282,1673,426
J01_2018.06.17 13_45_58flipud.jpg,bad,887,1494,1015,1638
J01_2018.06.17 13_45_58rotatePi.jpg,bad,1545,1494,1673,1638
J01_2018.06.17 13_45_58_augColor_1.jpg,bad,887,282,1015,426
J01_2018.06.17 13_45_58_augColor_1fliplr.jpg,bad,1545,282,1673,426
J01_2018.06.17 13_45_58_augColor_1flipud.jpg,bad,887,1494,1015,1638
J01_2018.06.17 13_45_58_augColor_1rotatePi.jpg,bad,1545,1494,1673,1638
J01_2018.06.17 13_47_50.jpg,bad,1681,746,2139,1088
J01_2018.06.17 13_47_50fliplr.jpg,bad,421,746,879,1088
J01_2018.06.17 13_47_50.jpg,bad,1165,566,1369,1072
J01_2018.06.17 13_47_50fliplr.jpg,bad,1191,566,1395,1072
J01_2018.06.17 13_47_50.jpg,bad,413,576,589,1068
J01_2018.06.17 13_47_50fliplr.jpg,bad,1971,576,2147,1068
J01_2018.06.17 13_47_50flipud.jpg,bad,1681,832,2139,1174
J01_2018.06.17 13_47_50flipud.jpg,bad,1165,848,1369,1354
J01_2018.06.17 13_47_50flipud.jpg,bad,413,852,589,1344
J01_2018.06.17 13_47_50rotatePi.jpg,bad,421,832,879,1174
J01_2018.06.17 13_47_50rotatePi.jpg,bad,1190,848,1395,1354
J01_2018.06.17 13_47_50rotatePi.jpg,bad,1971,852,2147,1344
J01_2018.06.17 13_47_50_augColor_0.jpg,bad,1681,746,2139,1088
J01_2018.06.17 13_47_50_augColor_0fliplr.jpg,bad,421,746,879,1088
J01_2018.06.17 13_47_50_augColor_0.jpg,bad,1165,566,1369,1072
J01_2018.06.17 13_47_50_augColor_0fliplr.jpg,bad,1191,566,1395,1072
J01_2018.06.17 13_47_50_augColor_0.jpg,bad,413,576,589,1068
J01_2018.06.17 13_47_50_augColor_0fliplr.jpg,bad,1971,576,2147,1068
J01_2018.06.17 13_47_50_augColor_0flipud.jpg,bad,1681,832,2139,1174
J01_2018.06.17 13_47_50_augColor_0flipud.jpg,bad,1165,848,1369,1354
J01_2018.06.17 13_47_50_augColor_0flipud.jpg,bad,413,852,589,1344
J01_2018.06.17 13_47_50_augColor_0rotatePi.jpg,bad,421,832,879,1174
J01_2018.06.17 13_47_50_augColor_0rotatePi.jpg,bad,1190,848,1395,1354
J01_2018.06.17 13_47_50_augColor_0rotatePi.jpg,bad,1971,852,2147,1344
J01_2018.06.17 13_47_50_augColor_1.jpg,bad,1681,746,2139,1088
J01_2018.06.17 13_47_50_augColor_1fliplr.jpg,bad,421,746,879,1088
J01_2018.06.17 13_47_50_augColor_1.jpg,bad,1165,566,1369,1072
J01_2018.06.17 13_47_50_augColor_1fliplr.jpg,bad,1191,566,1395,1072
J01_2018.06.17 13_47_50_augColor_1.jpg,bad,413,576,589,1068
J01_2018.06.17 13_47_50_augColor_1fliplr.jpg,bad,1971,576,2147,1068
J01_2018.06.17 13_47_50_augColor_1flipud.jpg,bad,1681,832,2139,1174
J01_2018.06.17 13_47_50_augColor_1flipud.jpg,bad,1165,848,1369,1354
J01_2018.06.17 13_47_50_augColor_1flipud.jpg,bad,413,852,589,1344
J01_2018.06.17 13_47_50_augColor_1rotatePi.jpg,bad,421,832,879,1174
J01_2018.06.17 13_47_50_augColor_1rotatePi.jpg,bad,1190,848,1395,1354
J01_2018.06.17 13_47_50_augColor_1rotatePi.jpg,bad,1971,852,2147,1344
J01_2018.06.17 13_47_50_augColor_2.jpg,bad,1681,746,2139,1088
J01_2018.06.17 13_47_50_augColor_2fliplr.jpg,bad,421,746,879,1088
J01_2018.06.17 13_47_50_augColor_2.jpg,bad,1165,566,1369,1072
J01_2018.06.17 13_47_50_augColor_2fliplr.jpg,bad,1191,566,1395,1072
J01_2018.06.17 13_47_50_augColor_2.jpg,bad,413,576,589,1068
J01_2018.06.17 13_47_50_augColor_2fliplr.jpg,bad,1971,576,2147,1068
J01_2018.06.17 13_47_50_augColor_2flipud.jpg,bad,1681,832,2139,1174
J01_2018.06.17 13_47_50_augColor_2flipud.jpg,bad,1165,848,1369,1354
J01_2018.06.17 13_47_50_augColor_2flipud.jpg,bad,413,852,589,1344
J01_2018.06.17 13_47_50_augColor_2rotatePi.jpg,bad,421,832,879,1174
J01_2018.06.17 13_47_50_augColor_2rotatePi.jpg,bad,1190,848,1395,1354
